,Image,SignCode,AspectRatio
186,A1_0010_3_1_2.png,A1,0.6060606060606061
187,A1_0010_3_4_1.png,A1,0.9915254237288136
188,A1_0011_1_1_2.png,A1,1.75
189,A1_0011_1_1_4.png,A1,0.5526315789473685
190,A1_0011_1_1_5.png,A1,0.6226415094339622
191,A1_0011_1_2_7.png,A1,1.9565217391304348
192,A1_0011_1_2_9.png,A1,0.7555555555555555
193,A1_0011_1_3_10.png,A1,0.8125
194,A1_0011_1_4_11.png,A1,0.6333333333333333
195,A1_0011_2_4_1.png,A1,0.5963302752293578
196,A1_0011_3_1_2.png,A1,0.6442307692307693
197,A1_0011_3_4_1.png,A1,1.2139737991266375
198,A1_0012_1_1_2.png,A1,0.7368421052631579
199,A1_0012_1_1_4.png,A1,1.043859649122807
200,A1_0012_1_2_7.png,A1,1.9130434782608696
201,A1_0012_1_2_9.png,A1,2.5789473684210527
202,A1_0012_1_3_10.png,A1,1.0446428571428572
203,A1_0012_1_4_11.png,A1,0.7
204,A1_0012_2_4_1.png,A1,0.6382978723404256
205,A1_0012_3_1_2.png,A1,0.5454545454545454
206,A1_0012_3_4_1.png,A1,1.1474358974358974
207,A1_0013_1_1_2.png,A1,1.6638655462184875
208,A1_0013_1_1_4.png,A1,0.609375
209,A1_0013_1_2_7.png,A1,1.5384615384615385
210,A1_0013_1_2_9.png,A1,0.6666666666666666
211,A1_0013_1_3_10.png,A1,0.7916666666666666
212,A1_0013_1_4_11.png,A1,0.5142857142857142
213,A1_0013_2_4_1.png,A1,1.0
214,A1_0013_3_1_2.png,A1,0.6634615384615384
215,A1_0013_3_4_1.png,A1,1.1196581196581197
216,A1_0014_1_1_2.png,A1,0.5428571428571428
217,A1_0014_1_1_4.png,A1,0.43820224719101125
218,A1_0014_1_2_9.png,A1,1.1333333333333333
219,A1_0014_1_3_10.png,A1,0.9137931034482759
220,A1_0014_1_4_11.png,A1,0.5
221,A1_0014_2_4_1.png,A1,0.57
222,A1_0014_3_1_2.png,A1,0.7282608695652174
223,A1_0014_3_4_1.png,A1,1.1609498680738786
224,A1_0015_1_1_2.png,A1,1.0948275862068966
225,A1_0015_1_1_4.png,A1,0.5975609756097561
226,A1_0015_1_2_9.png,A1,0.8297872340425532
227,A1_0015_1_3_10.png,A1,0.9565217391304348
228,A1_0015_1_4_11.png,A1,0.5308641975308642
229,A1_0015_2_4_1.png,A1,0.6428571428571429
230,A1_0015_3_1_2.png,A1,0.6808510638297872
231,A1_0015_3_4_1.png,A1,0.6247906197654941
232,A1_0016_1_1_2.png,A1,1.2758620689655173
233,A1_0016_1_1_4.png,A1,0.8275862068965517
234,A1_0016_1_2_9.png,A1,0.9534883720930233
235,A1_0016_1_3_10.png,A1,0.8521739130434782
236,A1_0016_1_4_11.png,A1,0.5180722891566265
237,A1_0016_2_4_1.png,A1,0.6704545454545454
238,A1_0016_3_1_2.png,A1,1.1939393939393939
239,A1_0016_3_4_1.png,A1,0.5709342560553633
240,A1_0017_1_1_2.png,A1,1.9243697478991597
241,A1_0017_1_1_4.png,A1,0.6805555555555556
242,A1_0017_1_2_9.png,A1,0.4576271186440678
243,A1_0017_1_3_10.png,A1,0.8983050847457628
244,A1_0017_2_4_1.png,A1,1.375
245,A1_0017_3_1_2.png,A1,1.8466666666666667
246,A1_0017_3_4_1.png,A1,0.5419354838709678
247,A1_0018_1_1_2.png,A1,1.4576271186440677
248,A1_0018_1_1_4.png,A1,0.4868421052631579
249,A1_0018_1_2_9.png,A1,0.8461538461538461
250,A1_0018_1_3_10.png,A1,0.8046875
251,A1_0018_3_1_2.png,A1,0.974025974025974
252,A1_0018_3_4_1.png,A1,1.2005141388174807
253,A1_0019_1_1_2.png,A1,0.6376811594202898
254,A1_0019_1_1_4.png,A1,0.9913793103448276
255,A1_0019_1_2_9.png,A1,0.5352112676056338
256,A1_0019_1_3_10.png,A1,0.9920634920634921
257,A1_0019_3_1_2.png,A1,0.7403846153846154
258,A1_0019_3_4_1.png,A1,0.5946843853820598
259,A1_0020_1_1_2.png,A1,1.6666666666666667
260,A1_0020_1_1_4.png,A1,0.6282051282051282
261,A1_0020_1_2_9.png,A1,0.6491228070175439
262,A1_0020_1_3_10.png,A1,0.859504132231405
263,A1_0020_3_1_2.png,A1,1.83125
264,A1_0020_3_4_1.png,A1,0.5
265,A1_0021_1_1_2.png,A1,0.5211267605633803
266,A1_0021_1_1_4.png,A1,0.7703703703703704
267,A1_0021_1_2_9.png,A1,1.0
268,A1_0021_1_3_10.png,A1,1.102803738317757
269,A1_0021_3_1_2.png,A1,1.6666666666666667
270,A1_0021_3_4_1.png,A1,0.8172268907563025
271,A1_0022_1_1_2.png,A1,0.4691358024691358
272,A1_0022_1_1_4.png,A1,0.6825396825396826
273,A1_0022_1_2_9.png,A1,2.95
274,A1_0022_1_3_10.png,A1,0.7786259541984732
275,A1_0022_3_1_2.png,A1,0.5483870967741935
276,A1_0022_3_4_1.png,A1,0.5157232704402516
277,A1_0023_1_1_2.png,A1,1.6902654867256637
278,A1_0023_1_1_4.png,A1,0.8045112781954887
279,A1_0023_1_2_9.png,A1,0.5
280,A1_0023_1_3_10.png,A1,0.9107142857142857
281,A1_0023_3_1_2.png,A1,1.2077922077922079
282,A1_0023_3_4_1.png,A1,1.1243781094527363
283,A1_0024_1_1_2.png,A1,0.4375
284,A1_0024_1_1_4.png,A1,0.8416666666666667
285,A1_0024_1_2_9.png,A1,0.6507936507936508
286,A1_0024_1_3_10.png,A1,0.8053097345132744
287,A1_0024_3_1_2.png,A1,2.248447204968944
288,A1_0024_3_4_1.png,A1,0.5260663507109005
289,A1_0025_1_1_2.png,A1,0.4105263157894737
290,A1_0025_1_1_4.png,A1,0.92
291,A1_0025_1_2_9.png,A1,2.1724137931034484
292,A1_0025_1_3_10.png,A1,0.8646616541353384
293,A1_0025_3_1_2.png,A1,2.0246913580246915
294,A1_0025_3_4_1.png,A1,0.6031746031746031
295,A1_0026_1_1_2.png,A1,0.5138888888888888
296,A1_0026_1_1_4.png,A1,1.9051724137931034
297,A1_0026_1_2_9.png,A1,0.5
298,A1_0026_1_3_10.png,A1,0.7407407407407407
299,A1_0026_3_1_2.png,A1,0.6956521739130435
300,A1_0026_3_4_1.png,A1,0.5252225519287834
301,A1_0027_1_1_2.png,A1,0.7878787878787878
302,A1_0027_1_1_4.png,A1,0.7424242424242424
303,A1_0027_1_2_9.png,A1,0.8125
304,A1_0027_1_3_10.png,A1,0.8629032258064516
305,A1_0027_3_1_2.png,A1,1.75
306,A1_0027_3_4_1.png,A1,0.6308243727598566
307,A1_0028_1_1_2.png,A1,0.6212121212121212
308,A1_0028_1_1_4.png,A1,0.5357142857142857
309,A1_0028_1_2_9.png,A1,0.6481481481481481
310,A1_0028_3_1_2.png,A1,0.5151515151515151
311,A1_0028_3_4_1.png,A1,0.8860759493670886
312,A1_0029_1_1_2.png,A1,1.0598290598290598
313,A1_0029_1_1_4.png,A1,0.6585365853658537
314,A1_0029_1_2_9.png,A1,1.434782608695652
315,A1_0029_3_1_2.png,A1,1.74375
316,A1_0029_3_4_1.png,A1,0.6
317,A1_0030_1_1_2.png,A1,1.6036036036036037
318,A1_0030_1_1_4.png,A1,0.6455696202531646
319,A1_0030_1_2_9.png,A1,2.272727272727273
320,A1_0030_3_1_2.png,A1,1.624203821656051
321,A1_0030_3_4_1.png,A1,0.3880208333333333
322,A1_0031_1_1_2.png,A1,0.6774193548387096
323,A1_0031_1_1_4.png,A1,1.182608695652174
324,A1_0031_1_2_9.png,A1,0.5384615384615384
325,A1_0031_3_1_2.png,A1,0.4766355140186916
326,A1_0031_3_4_1.png,A1,1.2406311637080867
327,A1_0032_1_1_2.png,A1,1.9464285714285714
328,A1_0032_1_1_4.png,A1,0.9538461538461539
329,A1_0032_1_2_9.png,A1,0.8055555555555556
330,A1_0032_3_1_2.png,A1,0.4883720930232558
331,A1_0032_3_4_1.png,A1,0.9647058823529412
332,A1_0033_1_1_2.png,A1,0.631578947368421
333,A1_0033_1_1_4.png,A1,0.8035714285714286
334,A1_0033_1_2_9.png,A1,0.8055555555555556
335,A1_0033_3_1_2.png,A1,0.5217391304347826
336,A1_0033_3_4_1.png,A1,0.5444191343963554
337,A1_0034_1_1_2.png,A1,0.5584415584415584
338,A1_0034_1_1_4.png,A1,0.5180722891566265
339,A1_0034_1_2_9.png,A1,2.25
340,A1_0034_3_1_2.png,A1,0.6310679611650486
341,A1_0034_3_4_1.png,A1,0.5
342,A1_0035_1_1_2.png,A1,0.5483870967741935
343,A1_0035_1_1_4.png,A1,0.691358024691358
344,A1_0035_1_2_9.png,A1,0.3770491803278688
345,A1_0035_3_1_2.png,A1,1.3548387096774193
346,A1_0035_3_4_1.png,A1,0.4065934065934066
347,A1_0036_1_1_2.png,A1,2.0714285714285716
348,A1_0036_1_1_4.png,A1,0.5604395604395604
349,A1_0036_1_2_9.png,A1,0.7647058823529411
350,A1_0036_3_1_2.png,A1,1.6979865771812082
351,A1_0036_3_4_1.png,A1,0.5393258426966292
352,A1_0037_1_1_2.png,A1,1.6842105263157894
353,A1_0037_1_1_4.png,A1,0.921875
354,A1_0037_1_2_9.png,A1,0.6585365853658537
355,A1_0037_3_1_2.png,A1,0.9879518072289156
356,A1_0037_3_4_1.png,A1,0.4972972972972973
357,A1_0038_1_1_2.png,A1,1.984
358,A1_0038_1_1_4.png,A1,0.4945054945054945
359,A1_0038_1_2_9.png,A1,0.6222222222222222
360,A1_0038_3_1_2.png,A1,1.9870129870129871
361,A1_0038_3_4_1.png,A1,0.6457564575645757
362,A1_0039_1_1_2.png,A1,2.0934579439252334
363,A1_0039_1_1_4.png,A1,0.7142857142857143
364,A1_0039_1_2_9.png,A1,0.6888888888888889
365,A1_0039_3_1_2.png,A1,0.7156862745098039
366,A1_0039_3_4_1.png,A1,0.7112970711297071
367,A1_0040_1_1_2.png,A1,0.5
368,A1_0040_1_1_4.png,A1,0.7076923076923077
369,A1_0040_1_2_9.png,A1,1.962962962962963
370,A1_0040_3_1_2.png,A1,0.5729166666666666
371,A1_0040_3_4_1.png,A1,0.8213552361396304
372,A1_0041_1_1_2.png,A1,0.43037974683544306
373,A1_0041_1_1_4.png,A1,0.44954128440366975
374,A1_0041_1_2_9.png,A1,0.5370370370370371
375,A1_0041_3_1_2.png,A1,0.5934065934065934
376,A1_0041_3_4_1.png,A1,0.45664739884393063
377,A1_0042_1_1_2.png,A1,0.5735294117647058
378,A1_0042_1_1_4.png,A1,1.6869565217391305
379,A1_0042_1_2_9.png,A1,0.5576923076923077
380,A1_0042_3_1_2.png,A1,2.107594936708861
381,A1_0042_3_4_1.png,A1,0.6512345679012346
382,A1_0043_1_1_2.png,A1,2.393939393939394
383,A1_0043_1_1_4.png,A1,0.9495798319327731
384,A1_0043_1_2_9.png,A1,2.5
385,A1_0043_3_1_2.png,A1,1.7662337662337662
386,A1_0043_3_4_1.png,A1,0.6237623762376238
387,A1_0044_1_1_2.png,A1,0.5769230769230769
388,A1_0044_1_1_4.png,A1,1.4838709677419355
389,A1_0044_1_2_9.png,A1,0.7741935483870968
390,A1_0044_3_1_2.png,A1,2.0232558139534884
391,A1_0044_3_4_1.png,A1,0.5774647887323944
392,A1_0045_1_1_2.png,A1,0.631578947368421
393,A1_0045_1_1_4.png,A1,1.017094017094017
394,A1_0045_1_2_9.png,A1,1.631578947368421
395,A1_0045_3_1_2.png,A1,2.183006535947712
396,A1_0045_3_4_1.png,A1,0.4676056338028169
397,A1_0046_1_1_2.png,A1,0.5432098765432098
398,A1_0046_1_1_4.png,A1,0.5555555555555556
399,A1_0046_1_2_9.png,A1,0.7647058823529411
400,A1_0046_3_1_2.png,A1,0.5510204081632653
401,A1_0046_3_4_1.png,A1,0.7478632478632479
402,A1_0047_1_1_2.png,A1,0.5384615384615384
403,A1_0047_1_1_4.png,A1,0.5568181818181818
404,A1_0047_1_2_9.png,A1,1.6428571428571428
405,A1_0047_3_1_2.png,A1,0.5392156862745098
406,A1_0047_3_4_1.png,A1,0.6472602739726028
407,A1_0048_1_1_2.png,A1,1.8461538461538463
408,A1_0048_1_1_4.png,A1,0.6619718309859155
409,A1_0048_1_2_9.png,A1,1.5416666666666667
410,A1_0048_3_1_2.png,A1,0.6
411,A1_0048_3_4_1.png,A1,0.47564469914040114
412,A1_0049_1_1_2.png,A1,1.4271844660194175
413,A1_0049_1_1_4.png,A1,0.7647058823529411
414,A1_0049_1_2_9.png,A1,1.28125
415,A1_0049_3_1_2.png,A1,2.591240875912409
416,A1_0049_3_4_1.png,A1,0.5384615384615384
417,A1_0050_1_1_2.png,A1,0.5633802816901409
418,A1_0050_1_1_4.png,A1,1.019047619047619
419,A1_0050_1_2_9.png,A1,0.9583333333333334
420,A1_0050_3_1_2.png,A1,0.6336633663366337
421,A1_0050_3_4_1.png,A1,0.5380116959064327
422,A1_0051_1_1_2.png,A1,0.6515151515151515
423,A1_0051_1_1_4.png,A1,0.5833333333333334
424,A1_0051_1_2_9.png,A1,0.9642857142857143
425,A1_0051_3_1_2.png,A1,0.6
426,A1_0051_3_4_1.png,A1,1.1296296296296295
427,A1_0052_1_1_2.png,A1,1.8727272727272728
428,A1_0052_1_1_4.png,A1,1.0
429,A1_0052_3_1_2.png,A1,0.5213675213675214
430,A1_0052_3_4_1.png,A1,0.6445993031358885
431,A1_0053_1_1_2.png,A1,0.7936507936507936
432,A1_0053_1_1_4.png,A1,1.0458715596330275
433,A1_0053_3_1_2.png,A1,0.5963302752293578
434,A1_0053_3_4_1.png,A1,0.7895791583166333
435,A1_0054_1_1_2.png,A1,0.6133333333333333
436,A1_0054_1_1_4.png,A1,1.1592920353982301
437,A1_0054_3_1_2.png,A1,2.0775193798449614
438,A1_0054_3_4_1.png,A1,0.8050847457627118
439,A1_0055_1_1_2.png,A1,0.6103896103896104
440,A1_0055_1_1_4.png,A1,0.6818181818181818
441,A1_0055_3_1_2.png,A1,0.5357142857142857
442,A1_0055_3_4_1.png,A1,0.6222910216718266
443,A1_0056_1_1_2.png,A1,0.5915492957746479
444,A1_0056_1_1_4.png,A1,0.5256410256410257
445,A1_0056_3_1_2.png,A1,1.4689655172413794
446,A1_0056_3_4_1.png,A1,0.7740585774058577
447,A1_0057_1_1_4.png,A1,0.5274725274725275
448,A1_0057_3_1_2.png,A1,0.6767676767676768
449,A1_0057_3_4_1.png,A1,0.7823834196891192
450,A1_0058_1_1_4.png,A1,1.032258064516129
451,A1_0058_3_1_2.png,A1,0.6534653465346535
452,A1_0058_3_4_1.png,A1,0.6775599128540305
453,A1_0059_1_1_4.png,A1,1.8148148148148149
454,A1_0059_3_1_2.png,A1,0.6931818181818182
455,A1_0059_3_4_1.png,A1,0.48606811145510836
456,A1_0060_1_1_4.png,A1,1.236842105263158
457,A1_0060_3_1_2.png,A1,1.945945945945946
458,A1_0060_3_4_1.png,A1,0.3248730964467005
459,A1_0061_1_1_4.png,A1,0.574468085106383
460,A1_0061_3_1_2.png,A1,0.8850574712643678
461,A1_0061_3_4_1.png,A1,0.4901315789473684
462,A1_0062_1_1_4.png,A1,1.1079136690647482
463,A1_0062_3_1_2.png,A1,0.5980392156862745
464,A1_0062_3_4_1.png,A1,0.5367647058823529
465,A1_0063_1_1_4.png,A1,0.7837837837837838
466,A1_0063_3_1_2.png,A1,0.6055045871559633
467,A1_0063_3_4_1.png,A1,0.774712643678161
468,A1_0064_1_1_4.png,A1,0.4727272727272727
469,A1_0064_3_1_2.png,A1,0.5803571428571429
470,A1_0064_3_4_1.png,A1,0.4967741935483871
471,A1_0065_1_1_4.png,A1,0.5942028985507246
472,A1_0065_3_1_2.png,A1,0.5357142857142857
473,A1_0065_3_4_1.png,A1,1.0822784810126582
474,A1_0066_1_1_4.png,A1,0.6451612903225806
475,A1_0066_3_1_2.png,A1,0.7368421052631579
476,A1_0066_3_4_1.png,A1,0.7989821882951654
477,A1_0067_1_1_4.png,A1,0.6363636363636364
478,A1_0067_3_1_2.png,A1,0.6
479,A1_0067_3_4_1.png,A1,0.7163865546218487
480,A1_0068_1_1_4.png,A1,0.68
481,A1_0068_3_1_2.png,A1,0.41935483870967744
482,A1_0068_3_4_1.png,A1,0.6871165644171779
483,A1_0069_1_1_4.png,A1,0.3644067796610169
484,A1_0069_3_1_2.png,A1,0.7816091954022989
485,A1_0069_3_4_1.png,A1,0.6688453159041394
486,A1_0070_1_1_4.png,A1,1.0078740157480315
487,A1_0070_3_1_2.png,A1,0.813953488372093
488,A1_0070_3_4_1.png,A1,0.7128309572301426
489,A1_0071_1_1_4.png,A1,0.9365079365079365
490,A1_0071_3_1_2.png,A1,0.6320754716981132
491,A1_0071_3_4_1.png,A1,0.6225165562913907
492,A1_0072_1_1_4.png,A1,0.9824561403508771
493,A1_0072_3_1_2.png,A1,2.0753424657534247
494,A1_0072_3_4_1.png,A1,0.5224274406332454
495,A1_0073_1_1_4.png,A1,1.25
496,A1_0073_3_1_2.png,A1,1.3125
497,A1_0073_3_4_1.png,A1,0.8613569321533924
498,A1_0074_1_1_4.png,A1,1.2627118644067796
499,A1_0074_3_1_2.png,A1,1.8616352201257862
500,A1_0074_3_4_1.png,A1,0.676056338028169
501,A1_0075_1_1_4.png,A1,0.5052631578947369
502,A1_0075_3_1_2.png,A1,0.6016949152542372
503,A1_0075_3_4_1.png,A1,0.6075949367088608
504,A1_0076_1_1_4.png,A1,0.39622641509433965
505,A1_0076_3_1_2.png,A1,1.7650602409638554
506,A1_0076_3_4_1.png,A1,0.4664429530201342
507,A1_0077_1_1_4.png,A1,0.5
508,A1_0077_3_1_2.png,A1,0.4959349593495935
